cliente_id,idade,profissao,estado_civil,escolaridade,possui_inadimplencia,saldo_conta,possui_financiamento_imovel,possui_emprestimo_pessoal,tipo_contato,dia_contato,mes_contato,duracao_contato_seg,qtd_contatos_campanha,dias_desde_ultimo_contato,contatos_campanha_anterior,resultado_campanha_anterior,aderiu_produto
4273,50,technician,married,tertiary,0,199,1,1,cellular,3,feb,116,2,253,1,failure,0
4274,40,management,married,secondary,0,99,0,0,cellular,9,feb,15,5,-1,0,nao_informado,0
4275,35,blue-collar,married,primary,0,378,1,0,nao_informado,16,may,427,3,-1,0,nao_informado,0
4276,53,management,married,tertiary,0,15,0,0,cellular,20,aug,921,2,-1,0,nao_informado,1
4277,35,admin.,married,secondary,0,147,1,1,cellular,29,jan,41,1,184,7,failure,0
4278,54,technician,married,secondary,0,2225,0,1,cellular,13,aug,73,2,-1,0,nao_informado,0
4279,35,admin.,single,secondary,0,1810,1,0,cellular,25,may,65,2,-1,0,nao_informado,0
4280,31,housemaid,married,nao_informado,1,-6,0,1,telephone,7,jul,94,2,-1,0,nao_informado,0
4281,46,technician,divorced,secondary,0,435,1,0,nao_informado,15,may,192,3,-1,0,nao_informado,0
4282,52,management,married,secondary,0,335,0,0,cellular,21,oct,411,1,182,1,failure,1
4283,34,admin.,divorced,secondary,0,-251,0,0,cellular,18,jul,641,1,-1,0,nao_informado,1
4284,46,services,divorced,secondary,0,5,1,1,cellular,29,jan,305,2,-1,0,nao_informado,0
4285,54,self-employed,married,secondary,0,641,1,0,cellular,17,apr,472,1,148,2,failure,0
4286,37,admin.,married,tertiary,0,0,1,0,cellular,21,jul,115,1,-1,0,nao_informado,0
4287,39,admin.,married,tertiary,0,722,0,0,telephone,23,apr,141,1,-1,0,nao_informado,0
4288,50,technician,married,tertiary,0,3337,1,1,telephone,31,jul,24,14,-1,0,nao_informado,0
4289,44,technician,divorced,secondary,0,0,0,0,cellular,28,jul,264,5,-1,0,nao_informado,0
4290,56,admin.,married,secondary,0,1504,1,0,nao_informado,29,may,66,2,-1,0,nao_informado,0
4291,40,services,married,tertiary,0,35,0,0,cellular,3,jul,318,4,317,3,failure,0
4292,36,services,married,secondary,0,895,1,1,nao_informado,4,jun,622,1,-1,0,nao_informado,0
4293,33,management,married,tertiary,0,752,1,0,cellular,11,aug,104,4,-1,0,nao_informado,0
4294,33,blue-collar,single,secondary,0,1925,1,0,cellular,2,mar,76,2,-1,0,nao_informado,0
4295,42,services,married,secondary,0,-246,1,0,nao_informado,7,may,149,1,-1,0,nao_informado,0
4296,30,self-employed,single,tertiary,0,901,1,1,nao_informado,16,may,601,1,-1,0,nao_informado,0
4297,33,admin.,single,secondary,0,894,0,0,cellular,5,feb,509,2,-1,0,nao_informado,0
4298,26,blue-collar,single,secondary,0,592,1,1,nao_informado,27,may,174,1,-1,0,nao_informado,0
4299,26,admin.,single,secondary,0,3529,0,1,cellular,7,sep,57,2,-1,0,nao_informado,0
4300,37,services,married,secondary,0,0,1,1,cellular,31,jul,187,2,-1,0,nao_informado,0
4301,59,retired,married,primary,0,0,0,0,cellular,5,jun,493,2,-1,0,nao_informado,1
4302,49,blue-collar,married,primary,0,371,1,0,cellular,31,jul,18,44,-1,0,nao_informado,0
4303,33,blue-collar,single,primary,0,1,1,0,cellular,20,apr,257,1,-1,0,nao_informado,0
4304,46,technician,single,secondary,0,834,1,0,cellular,11,jul,196,2,-1,0,nao_informado,0
4305,55,entrepreneur,married,primary,0,298,1,0,nao_informado,8,may,144,3,-1,0,nao_informado,0
4306,49,services,married,tertiary,0,306,1,0,cellular,18,aug,285,7,-1,0,nao_informado,0
4307,51,technician,married,secondary,0,143,1,0,nao_informado,16,may,627,1,-1,0,nao_informado,0
4308,27,admin.,married,secondary,0,186,1,0,nao_informado,27,may,136,2,-1,0,nao_informado,0
4309,44,technician,married,secondary,0,5597,0,0,nao_informado,20,jun,27,3,-1,0,nao_informado,0
4310,40,services,single,secondary,0,1547,1,0,cellular,12,may,88,2,173,1,success,0
4311,36,management,married,tertiary,0,1852,0,0,nao_informado,8,may,362,1,-1,0,nao_informado,0
4312,46,admin.,single,secondary,0,1790,1,0,nao_informado,5,jun,214,5,-1,0,nao_informado,0
4313,30,services,single,secondary,0,20,1,0,cellular,20,apr,404,6,340,1,failure,0
4314,35,admin.,married,secondary,0,8652,1,0,nao_informado,24,jun,103,6,-1,0,nao_informado,0
4315,31,technician,single,secondary,0,1626,0,0,cellular,7,may,356,2,286,3,failure,0
4316,37,admin.,married,secondary,0,749,0,0,cellular,21,apr,219,1,-1,0,nao_informado,0
4317,49,blue-collar,married,nao_informado,0,51,1,0,nao_informado,7,may,984,1,-1,0,nao_informado,0
4318,27,services,single,secondary,1,-1,0,0,cellular,22,jul,60,2,-1,0,nao_informado,0
4319,32,blue-collar,married,secondary,0,-32,1,0,cellular,12,may,145,1,-1,0,nao_informado,0
4320,70,retired,divorced,secondary,0,6850,0,0,telephone,5,mar,252,3,183,1,failure,0
4321,22,technician,single,secondary,0,333,0,1,telephone,12,nov,129,1,-1,0,nao_informado,0
4322,58,blue-collar,married,secondary,0,-27,0,1,telephone,31,jul,77,13,-1,0,nao_informado,0
4323,33,blue-collar,married,secondary,0,932,1,0,nao_informado,21,may,226,1,-1,0,nao_informado,0
4324,83,retired,divorced,primary,0,0,0,0,telephone,31,may,664,1,77,3,success,0
4325,50,management,divorced,tertiary,0,100,1,1,cellular,13,may,157,1,299,3,failure,0
4326,53,blue-collar,married,secondary,0,-626,1,0,cellular,9,jul,205,1,-1,0,nao_informado,0
4327,37,management,single,tertiary,0,9,0,0,cellular,26,aug,484,2,-1,0,nao_informado,0
4328,55,services,divorced,primary,0,653,0,0,nao_informado,6,jun,800,1,-1,0,nao_informado,0
4329,49,admin.,married,secondary,0,3608,1,0,nao_informado,13,nov,231,1,-1,0,nao_informado,1
4330,41,blue-collar,married,primary,0,293,1,1,cellular,7,may,102,1,-1,0,nao_informado,0
4331,40,management,single,tertiary,0,36,1,0,nao_informado,27,may,240,3,-1,0,nao_informado,0
4332,48,management,married,tertiary,0,263,1,0,nao_informado,5,may,350,2,-1,0,nao_informado,0
4333,27,student,single,secondary,0,8366,0,0,cellular,7,may,458,2,349,1,other,0
4334,30,management,single,tertiary,0,2186,1,0,nao_informado,3,jun,366,1,-1,0,nao_informado,0
4335,37,entrepreneur,single,secondary,0,20453,1,0,telephone,4,may,115,1,-1,0,nao_informado,0
4336,37,services,single,secondary,0,105,0,1,nao_informado,17,jun,260,4,-1,0,nao_informado,0
4337,40,blue-collar,married,secondary,0,440,1,0,nao_informado,5,jun,327,2,-1,0,nao_informado,0
4338,73,retired,married,nao_informado,0,519,0,0,telephone,16,oct,434,1,57,1,failure,1
4339,50,management,married,tertiary,0,19447,1,1,cellular,21,nov,166,1,-1,0,nao_informado,0
4340,53,blue-collar,married,primary,0,225,0,0,cellular,18,jul,171,7,-1,0,nao_informado,0
4341,47,blue-collar,married,secondary,0,2548,1,0,cellular,11,may,577,1,368,1,other,0
4342,33,technician,divorced,secondary,0,0,0,0,cellular,21,aug,224,8,-1,0,nao_informado,0
4343,50,blue-collar,married,nao_informado,0,2284,1,0,telephone,31,jul,1088,17,-1,0,nao_informado,1
4344,51,blue-collar,married,primary,0,40,1,0,cellular,13,may,79,1,370,1,failure,0
4345,42,housemaid,divorced,tertiary,0,364,0,0,cellular,18,nov,52,1,-1,0,nao_informado,0
4346,34,technician,single,secondary,0,174,0,0,telephone,11,may,259,4,-1,0,nao_informado,0
4347,44,technician,married,secondary,0,10888,1,0,cellular,5,aug,163,1,-1,0,nao_informado,0
4348,32,admin.,married,secondary,0,0,1,1,cellular,17,nov,159,2,195,2,failure,0
4349,60,retired,married,tertiary,0,225,0,0,cellular,19,aug,54,2,-1,0,nao_informado,0
4350,60,retired,divorced,tertiary,0,2131,0,0,cellular,10,jul,421,6,-1,0,nao_informado,0
4351,29,blue-collar,single,secondary,0,-20,0,1,cellular,21,jul,574,1,-1,0,nao_informado,1
4352,39,management,single,secondary,0,36,0,0,cellular,29,aug,70,2,-1,0,nao_informado,0
4353,47,blue-collar,married,primary,0,2642,0,0,cellular,13,aug,310,2,-1,0,nao_informado,0
4354,30,admin.,married,tertiary,0,400,1,0,cellular,7,may,223,1,-1,0,nao_informado,0
4355,31,technician,single,tertiary,0,1214,0,0,cellular,3,feb,39,1,-1,0,nao_informado,0
4356,34,management,single,tertiary,0,-292,1,0,cellular,19,aug,181,6,-1,0,nao_informado,0
4357,51,admin.,married,secondary,0,1415,1,0,nao_informado,2,jun,151,3,-1,0,nao_informado,0
4358,38,blue-collar,married,secondary,0,213,1,0,nao_informado,16,jun,270,15,-1,0,nao_informado,0
4359,47,admin.,single,secondary,0,2540,0,0,cellular,18,nov,110,5,-1,0,nao_informado,0
4360,46,housemaid,single,tertiary,0,3232,0,0,telephone,15,jun,94,2,-1,0,nao_informado,0
4361,33,management,married,tertiary,0,296,0,0,cellular,16,jul,90,2,-1,0,nao_informado,0
4362,30,management,married,tertiary,0,42,0,0,cellular,25,aug,115,6,-1,0,nao_informado,0
4363,40,technician,married,secondary,0,697,0,0,cellular,24,jun,220,2,219,2,other,0
4364,38,blue-collar,single,secondary,0,13156,1,0,cellular,17,apr,291,4,331,1,failure,0
4365,63,retired,divorced,secondary,0,1490,0,0,cellular,8,jun,506,1,-1,0,nao_informado,1
4366,33,management,married,tertiary,0,150,0,0,cellular,21,aug,151,2,-1,0,nao_informado,0
4367,59,retired,married,secondary,0,0,0,0,nao_informado,5,jun,812,1,-1,0,nao_informado,1
4368,29,management,single,tertiary,0,4210,1,0,cellular,18,may,119,1,-1,0,nao_informado,0
4369,54,services,divorced,secondary,0,1012,1,0,cellular,12,may,33,3,175,2,other,0
4370,57,technician,married,secondary,0,16063,1,0,nao_informado,30,may,352,3,-1,0,nao_informado,0
4371,57,blue-collar,married,primary,0,5431,1,1,nao_informado,6,may,383,1,-1,0,nao_informado,0
4372,28,services,single,secondary,0,317,1,0,nao_informado,16,may,21,3,-1,0,nao_informado,0
4373,30,technician,single,secondary,0,4787,1,0,cellular,18,nov,266,1,167,2,failure,0
4374,28,blue-collar,married,secondary,0,225,1,1,nao_informado,7,may,866,2,-1,0,nao_informado,0
4375,45,services,divorced,primary,0,3854,1,0,nao_informado,20,jun,10,3,-1,0,nao_informado,0
4376,29,services,divorced,secondary,0,92,1,0,cellular,7,may,240,1,-1,0,nao_informado,0
4377,42,blue-collar,married,primary,0,-10,1,0,nao_informado,9,may,291,4,-1,0,nao_informado,0
4378,31,blue-collar,married,secondary,0,-617,1,0,nao_informado,2,jun,115,2,-1,0,nao_informado,0
4379,59,housemaid,divorced,primary,0,195,0,0,nao_informado,5,may,366,2,-1,0,nao_informado,0
4380,41,blue-collar,married,primary,0,1172,1,0,nao_informado,15,may,153,1,-1,0,nao_informado,0
4381,57,housemaid,married,secondary,0,0,0,0,cellular,22,aug,197,2,-1,0,nao_informado,0
4382,43,services,divorced,secondary,0,0,0,0,cellular,31,jul,106,4,-1,0,nao_informado,0
4383,30,services,divorced,secondary,0,-94,1,0,cellular,14,jul,41,2,-1,0,nao_informado,0
4384,26,admin.,single,secondary,0,609,0,0,telephone,28,jan,112,1,-1,0,nao_informado,0
4385,52,management,single,tertiary,0,4,0,1,cellular,28,jul,30,9,-1,0,nao_informado,0
4386,32,entrepreneur,divorced,secondary,0,1121,1,1,cellular,16,apr,211,3,-1,0,nao_informado,0
4387,39,management,divorced,tertiary,0,355,1,0,cellular,25,aug,313,5,-1,0,nao_informado,0
4388,31,blue-collar,married,secondary,0,3653,1,1,cellular,21,nov,252,1,168,4,failure,0
4389,83,retired,divorced,primary,0,1097,0,0,telephone,5,mar,181,1,-1,0,nao_informado,1
4390,34,management,married,tertiary,0,436,0,1,cellular,28,jul,118,4,-1,0,nao_informado,0
4391,40,blue-collar,married,secondary,0,4795,1,0,cellular,17,apr,57,1,-1,0,nao_informado,0
4392,39,self-employed,married,secondary,0,266,0,0,cellular,11,may,102,2,-1,0,nao_informado,0
4393,50,unemployed,married,secondary,0,3357,0,0,cellular,9,jun,239,4,-1,0,nao_informado,1
4394,30,technician,married,tertiary,0,101,1,1,cellular,7,jul,187,3,-1,0,nao_informado,0
4395,43,blue-collar,married,secondary,0,10910,1,0,cellular,15,may,66,2,-1,0,nao_informado,0
4396,49,blue-collar,married,secondary,0,1568,0,0,nao_informado,21,may,206,6,-1,0,nao_informado,0
4397,41,retired,single,primary,0,0,0,0,cellular,8,may,239,1,368,2,failure,0
4398,35,blue-collar,married,secondary,0,305,1,0,cellular,18,may,7,7,367,25,failure,0
4399,57,retired,married,tertiary,0,31,0,0,cellular,19,aug,260,2,-1,0,nao_informado,0
4400,29,entrepreneur,married,secondary,0,452,1,0,nao_informado,27,may,347,1,-1,0,nao_informado,0
4401,48,admin.,married,secondary,0,5,1,0,nao_informado,7,may,697,2,-1,0,nao_informado,0
4402,38,entrepreneur,divorced,tertiary,0,7929,0,0,cellular,8,jul,182,3,-1,0,nao_informado,0
4403,41,entrepreneur,married,primary,0,39,1,0,cellular,21,nov,549,2,-1,0,nao_informado,1
4404,39,housemaid,married,primary,0,267,0,0,nao_informado,9,jun,1151,5,-1,0,nao_informado,0
4405,31,management,married,tertiary,0,4945,0,0,cellular,11,aug,445,1,-1,0,nao_informado,0
4406,51,technician,married,secondary,0,463,1,0,nao_informado,13,may,213,5,-1,0,nao_informado,0
4407,35,unemployed,single,secondary,0,2116,1,0,cellular,13,may,409,2,-1,0,nao_informado,0
4408,45,admin.,divorced,secondary,0,59,1,0,cellular,24,jul,873,8,-1,0,nao_informado,1
4409,28,blue-collar,married,secondary,0,131,1,0,nao_informado,12,may,147,5,-1,0,nao_informado,0
4410,57,retired,married,secondary,0,107,0,0,cellular,14,jul,85,2,-1,0,nao_informado,0
4411,36,unemployed,married,secondary,0,-35,0,0,cellular,30,jan,339,3,-1,0,nao_informado,0
4412,49,technician,married,primary,0,230,1,0,nao_informado,8,may,96,1,-1,0,nao_informado,0
4413,34,management,single,tertiary,0,2679,1,0,cellular,7,may,195,1,-1,0,nao_informado,0
4414,65,retired,married,primary,0,493,0,0,cellular,16,oct,622,1,182,1,failure,0
4415,26,services,single,secondary,0,256,1,0,cellular,4,may,101,2,-1,0,nao_informado,0
4416,52,blue-collar,married,primary,0,-133,0,0,nao_informado,5,jun,96,2,-1,0,nao_informado,0
4417,32,blue-collar,single,secondary,0,811,1,0,cellular,14,may,563,1,-1,0,nao_informado,1
4418,33,unemployed,married,tertiary,0,302,1,1,cellular,16,apr,670,1,-1,0,nao_informado,0
4419,43,management,married,tertiary,0,3529,1,0,cellular,4,aug,190,3,-1,0,nao_informado,0
4420,26,technician,single,tertiary,0,75,1,1,nao_informado,19,may,351,1,-1,0,nao_informado,0
4421,45,technician,married,secondary,0,999,1,0,cellular,20,nov,215,6,188,2,failure,0
4422,30,management,single,tertiary,0,7845,1,0,nao_informado,3,jun,59,1,-1,0,nao_informado,0
4423,37,services,divorced,primary,0,260,1,0,cellular,17,apr,446,2,-1,0,nao_informado,0
4424,45,management,single,tertiary,0,2048,1,0,cellular,18,oct,310,1,804,1,failure,1
4425,34,management,married,tertiary,0,1557,1,1,nao_informado,13,may,213,1,-1,0,nao_informado,0
4426,35,services,married,secondary,0,505,1,1,nao_informado,27,may,371,2,-1,0,nao_informado,0
4427,41,admin.,married,tertiary,0,1536,0,0,cellular,4,may,54,2,-1,0,nao_informado,0
4428,42,self-employed,married,tertiary,0,0,0,0,cellular,8,aug,118,6,-1,0,nao_informado,0
4429,48,blue-collar,married,nao_informado,0,439,1,0,cellular,2,feb,212,1,249,2,other,0
4430,45,nao_informado,married,primary,0,44,0,0,nao_informado,11,jun,81,1,-1,0,nao_informado,0
4431,47,management,married,tertiary,0,295,1,0,cellular,5,aug,157,1,-1,0,nao_informado,0
4432,37,blue-collar,married,primary,0,190,1,1,nao_informado,8,may,194,1,-1,0,nao_informado,0
4433,32,management,married,secondary,0,3935,1,0,nao_informado,29,may,129,2,-1,0,nao_informado,0
4434,40,management,married,tertiary,0,-17,1,1,cellular,11,may,474,1,256,1,success,1
4435,35,technician,single,secondary,0,175,1,0,cellular,29,jan,219,1,246,1,failure,0
4436,31,technician,single,secondary,0,4888,1,0,telephone,5,may,475,4,166,2,failure,0
4437,36,technician,single,tertiary,0,40,0,0,cellular,26,aug,359,3,-1,0,nao_informado,0
4438,44,management,married,tertiary,0,4460,0,0,telephone,31,jul,168,2,-1,0,nao_informado,0
4439,52,admin.,divorced,secondary,0,98,0,1,nao_informado,19,jun,148,1,-1,0,nao_informado,0
4440,28,student,single,secondary,0,330,0,0,telephone,2,feb,197,1,-1,0,nao_informado,0
4441,45,blue-collar,married,primary,0,13117,0,0,nao_informado,11,jun,42,2,-1,0,nao_informado,0
4442,38,management,married,tertiary,0,12877,0,0,nao_informado,17,jun,118,3,-1,0,nao_informado,0
4443,39,blue-collar,married,primary,0,1506,1,0,cellular,11,may,299,2,-1,0,nao_informado,0
4444,28,management,single,tertiary,0,0,0,0,telephone,27,may,198,2,-1,0,nao_informado,0
4445,31,technician,single,secondary,0,775,0,0,cellular,2,feb,361,1,-1,0,nao_informado,0
4446,46,blue-collar,married,primary,0,258,1,0,nao_informado,27,may,217,1,-1,0,nao_informado,0
4447,22,student,single,secondary,0,246,1,0,telephone,12,may,25,1,-1,0,nao_informado,0
4448,49,blue-collar,single,primary,0,2146,1,0,cellular,7,may,1516,2,353,2,other,1
4449,44,unemployed,married,secondary,0,304,1,0,nao_informado,12,may,129,2,-1,0,nao_informado,0
4450,31,self-employed,single,secondary,0,360,1,0,nao_informado,26,may,592,4,-1,0,nao_informado,0
4451,53,blue-collar,married,primary,0,3316,1,0,nao_informado,23,may,331,6,-1,0,nao_informado,0
4452,55,management,married,tertiary,0,6880,0,0,cellular,8,aug,353,2,-1,0,nao_informado,0
4453,35,technician,married,secondary,0,2189,0,0,cellular,19,nov,256,3,-1,0,nao_informado,0
4454,35,blue-collar,married,secondary,0,5304,1,0,cellular,20,nov,340,1,183,2,failure,0
4455,37,management,single,tertiary,0,102,1,0,cellular,21,aug,101,2,-1,0,nao_informado,0
4456,50,blue-collar,married,secondary,0,181,1,0,cellular,17,apr,599,2,-1,0,nao_informado,0
4457,37,management,married,primary,0,3953,1,0,cellular,6,apr,610,2,138,1,failure,0
4458,37,blue-collar,single,primary,0,6969,1,0,nao_informado,20,may,412,1,-1,0,nao_informado,0
4459,29,management,single,tertiary,0,572,0,0,cellular,16,dec,314,1,195,1,success,1
4460,31,admin.,single,secondary,0,223,1,0,cellular,17,apr,508,1,315,11,success,0
4461,40,technician,married,secondary,0,-396,1,0,nao_informado,26,may,127,1,-1,0,nao_informado,0
4462,47,services,divorced,secondary,0,164,0,0,nao_informado,5,may,212,1,-1,0,nao_informado,0
4463,55,self-employed,married,secondary,0,2678,0,1,cellular,18,aug,151,12,-1,0,nao_informado,0
4464,33,technician,single,secondary,0,920,1,0,cellular,21,nov,58,1,122,4,failure,0
4465,53,services,divorced,secondary,0,4554,0,0,cellular,5,feb,8,6,-1,0,nao_informado,0
4466,38,management,single,tertiary,0,623,0,0,cellular,28,jun,297,4,144,4,other,1
4467,61,management,married,secondary,0,967,0,0,cellular,20,aug,180,1,-1,0,nao_informado,0
4468,43,unemployed,divorced,secondary,0,1577,1,0,cellular,19,nov,87,1,-1,0,nao_informado,0
4469,42,housemaid,married,primary,0,1,1,0,telephone,28,jul,59,5,-1,0,nao_informado,0
4470,36,management,divorced,tertiary,0,0,0,0,cellular,28,aug,81,4,-1,0,nao_informado,0
4471,31,technician,single,tertiary,0,1166,1,0,nao_informado,3,jun,207,1,-1,0,nao_informado,0
4472,59,management,married,nao_informado,0,3534,0,0,cellular,21,nov,216,4,-1,0,nao_informado,0
4473,29,blue-collar,married,primary,0,200,1,0,nao_informado,30,may,322,2,-1,0,nao_informado,0
4474,33,technician,married,secondary,0,4790,1,0,cellular,20,apr,137,1,272,2,failure,0
4475,44,blue-collar,married,primary,0,-237,1,0,telephone,10,jul,73,1,-1,0,nao_informado,0
4476,43,blue-collar,married,secondary,0,1335,1,0,nao_informado,6,may,371,2,-1,0,nao_informado,0
4477,42,management,married,tertiary,0,603,1,0,cellular,5,nov,298,5,-1,0,nao_informado,0
4478,32,management,single,tertiary,0,577,0,0,cellular,7,aug,101,2,-1,0,nao_informado,0
4479,43,management,married,tertiary,0,0,1,0,cellular,17,nov,110,1,-1,0,nao_informado,0
4480,39,admin.,single,secondary,0,163,1,0,cellular,30,jan,107,2,-1,0,nao_informado,0
4481,23,blue-collar,married,primary,0,1158,1,0,cellular,16,apr,743,1,-1,0,nao_informado,0
4482,43,services,married,secondary,0,642,0,0,cellular,31,jul,644,2,-1,0,nao_informado,0
4483,46,admin.,married,secondary,0,466,1,0,cellular,29,jan,169,1,-1,0,nao_informado,0
4484,31,technician,married,secondary,0,119,1,0,cellular,4,feb,380,1,-1,0,nao_informado,0
4485,38,management,married,tertiary,0,3436,0,0,cellular,21,nov,663,4,-1,0,nao_informado,1
4486,53,blue-collar,married,primary,0,238,1,0,cellular,11,may,238,2,361,5,failure,0
4487,37,blue-collar,married,primary,0,378,1,0,nao_informado,9,may,514,1,-1,0,nao_informado,0
4488,49,entrepreneur,divorced,secondary,0,32,0,0,cellular,5,feb,128,1,-1,0,nao_informado,0
4489,31,unemployed,single,secondary,0,315,0,0,cellular,30,jan,130,1,2,1,other,0
4490,45,management,married,tertiary,0,6945,0,0,cellular,5,aug,131,5,356,3,failure,0
4491,58,admin.,married,secondary,0,3496,1,0,nao_informado,2,jun,111,4,-1,0,nao_informado,0
4492,35,blue-collar,single,secondary,0,0,1,0,cellular,16,apr,169,1,-1,0,nao_informado,0
4493,32,technician,single,secondary,0,309,1,1,cellular,16,apr,346,1,234,3,failure,0
4494,28,technician,single,tertiary,0,0,1,0,nao_informado,4,jun,205,6,-1,0,nao_informado,0
4495,26,technician,single,secondary,0,668,1,0,nao_informado,28,may,576,3,-1,0,nao_informado,1
4496,48,management,married,tertiary,0,1175,1,0,telephone,18,nov,1476,3,-1,0,nao_informado,0
